BrEPI_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL10/IP-10,BrEPI_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,BrEPI_IL-1b/TNF-a/IFN-g_24:HLA-DR,BrEPI_IL-1b/TNF-a/IFN-g_24:IL-1alpha,BrEPI_IL-1b/TNF-a/IFN-g_24:MMP-1,BrEPI_IL-1b/TNF-a/IFN-g_24:PAI-I,BrEPI_IL-1b/TNF-a/IFN-g_24:SRB,BrEPI_IL-1b/TNF-a/IFN-g_24:tPA,BrEPI_IL-1b/TNF-a/IFN-g_24:uPA,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CD106/VCAM-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Collagen III,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL10/IP-10,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL8/IL-8,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:CXCL9/MIG,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:EGFR,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:M-CSF,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:MMP-1,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:PAI-I,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:Proliferation_72hr,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:SRB,HDFn_IL-1b/TNF-a/IFN-g/EGF/FGF/PDGFbb_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CCL2/MCP-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CD54/ICAM-1,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:CXCL10/IP-10,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:IL-1alpha,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:MMP-9,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:SRB,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:TIMP-2,HEK/HDFn_IL-1b/TNF-a/IFN-g/TGF-b_24:uPA,HUVEC/PBMC_LPS_24:CCL2/MCP-1,HUVEC/PBMC_LPS_24:CD106/VCAM-1,HUVEC/PBMC_LPS_24:CD142/Tissue Factor,HUVEC/PBMC_LPS_24:CD40,HUVEC/PBMC_LPS_24:CD62E/E-Selectin,HUVEC/PBMC_LPS_24:CXCL8/IL-8,HUVEC/PBMC_LPS_24:IL-1alpha,HUVEC/PBMC_LPS_24:M-CSF,HUVEC/PBMC_LPS_24:sPGE2,HUVEC/PBMC_LPS_24:SRB,HUVEC/PBMC_LPS_24:sTNF-alpha,HUVEC/PBMC_SEB/TSST_24:CCL2/MCP-1,HUVEC/PBMC_SEB/TSST_24:CD38,HUVEC/PBMC_SEB/TSST_24:CD40,HUVEC/PBMC_SEB/TSST_24:CD62E/E-Selectin,HUVEC/PBMC_SEB/TSST_24:CD69,HUVEC/PBMC_SEB/TSST_24:CXCL8/IL-8,HUVEC/PBMC_SEB/TSST_24:CXCL9/MIG,HUVEC/PBMC_SEB/TSST_24:PBMC Cytotoxicity,HUVEC/PBMC_SEB/TSST_24:Proliferation,HUVEC/PBMC_SEB/TSST_24:SRB,HUVEC_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,HUVEC_IL-1b/TNF-a/IFN-g_24:CD54/ICAM-1,HUVEC_IL-1b/TNF-a/IFN-g_24:CD62E/E-Selectin,HUVEC_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,HUVEC_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,HUVEC_IL-1b/TNF-a/IFN-g_24:HLA-DR,HUVEC_IL-1b/TNF-a/IFN-g_24:Proliferation,HUVEC_IL-1b/TNF-a/IFN-g_24:SRB,HUVEC_IL-4/Histamine_24:CCL2/MCP-1,HUVEC_IL-4/Histamine_24:CCL26/Eotaxin-3,HUVEC_IL-4/Histamine_24:CD106/VCAM-1,HUVEC_IL-4/Histamine_24:CD62P/P-selectin,HUVEC_IL-4/Histamine_24:CD87/uPAR,HUVEC_IL-4/Histamine_24:SRB,HUVEC_IL-4/Histamine_24:VEGFR2,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CCL2/MCP-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD106/VCAM-1,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD141/Thrombomodulin,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD142/Tissue Factor,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CD87/uPAR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL8/IL-8,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:CXCL9/MIG,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:HLA-DR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:IL-6,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:LDLR,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:M-CSF,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Proliferation,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:Serum Amyloid A,CASMC_HCL_IL-1b/TNF-a/IFN-g_24:SRB,mech
-0.058140312,-0.0035931022,-0.001972925,0.0290287068,-0.007404273,-0.07444284,-0.0213909495,0.008249829,-0.0687097316,-0.1638301,0.0113610528,-0.0668473519,0.0551404761,-0.001772059,0.02205014,0.01551938,0.0142504266,-0.0151947997,-0.0029731229,0.0225211894,0.0163680665,-0.03319713,0.021109948,0.02033542,-0.006874775,0.0348281,0.01852905,-0.001914242,-0.0371085077,-0.0182901318,0.0064436853,-0.0447856478,0.006883464,0.0545668708,-0.0228337185,-0.017720812,0.0498252694,0.02429922,-0.141494575,0.0419976927,-0.1829900974,-0.2134392851,-0.07333183,-0.05915516,-0.02871974,-0.12119327,-0.2059750624,-0.0304287788,-0.0419628,-0.2319355,-0.01402436,0.0128518986,-0.0093493937,0.0308725148,0.0780806304,0.01828384,-0.0227697695,0.0423452946,0.0265335279,0.002994003,0.0052099965,-0.1998699,0.02320943,-0.0718558244,0.003165821,-0.0405269881,0.09939418,0.005476337,-0.0198563424,0.01813129,0.0202500679,-0.0046617286,0.0161756393,-0.0053657455,-0.01351067,0.0076931928,-0.0026643586,-0.0071410585,0.05855836,0.04529067,-0.0314964333,0.0119127351,-0.0116671717,-0.0055514,TNF-α antagonist
-0.1411147455,-0.0102875606,-0.008356783,-0.0106375438,-0.01739592,-0.0698043979,-0.1324478389,-0.005758888,-0.1208451526,-0.04237463,0.0314078787,-0.0674841227,0.0101102763,-0.01151622,-0.02193531,-0.0273635,-0.1146809557,-0.0111548699,-0.2228754336,-0.1346171048,-0.0034855786,-0.04345099,0.112070421,-0.02623075,0.005304317,0.003365948,-0.08374924,7.974492e-05,-0.0019424567,-0.1068732571,-0.024749265,-0.086816761,-0.05104242,-0.0140614164,-0.1264798531,-0.0622986259,0.0200900643,-0.05637944,-0.269392445,-0.0001122172,-0.6372089153,-0.275950437,-0.2550877,-0.1248498,-0.4437078,-0.271467642,-0.3520608498,-0.131082408,-0.05935722,-0.4401435,-0.03486231,-0.0218202005,-0.0972239402,0.0236058684,-0.0433177745,0.009676901,-0.0493971896,0.0220298308,0.0116700185,0.0149634,-0.0937612,-0.08985442,-0.039026,-0.1275292853,-0.0500328,-0.1185783987,0.0212629,-0.0939511257,-0.0507937933,-0.0183365,0.0773350686,0.0162198895,0.0809021297,0.0548029082,0.01669492,0.0689860468,0.0522664667,-0.1714987109,0.09850608,0.1708936,-0.0724701546,-0.0115954728,-0.0292748967,-0.004911862,TNF-α antagonist
-0.1011242161,-0.012067391,-0.01337012,0.0175376137,0.007100902,-0.0553169646,0.0187973073,0.00899904,-0.0444132659,-0.05904865,0.0013989467,-0.0105406933,-0.0282797732,-0.004226437,-0.006688878,0.005901193,-0.0299595031,-0.0161757954,-0.0309583108,0.0096832427,0.0071094616,-0.06189221,-0.003273517,0.007652055,0.006368519,0.008692141,0.0001723002,0.01495644,0.0005958925,-0.0322824079,0.0213720685,-0.0100815443,0.004638078,0.041068541,-0.001222041,0.0043151042,0.0529626312,0.01358286,0.030871493,0.003257506,-0.064102643,-0.0887151558,-0.07582452,-0.04079165,-0.227712,-0.115555962,-0.1789213627,-0.0162750179,-0.02176321,-0.269196,-0.0006945643,0.0085436469,-0.0175867987,0.0044301846,0.0024905352,0.005916393,0.0043623507,0.0100893439,-0.0042832047,0.016152,-0.0148447521,-0.01398134,0.003068585,-0.0336811894,-0.005056047,-0.0172034116,0.02261112,-0.0007237832,-0.0035222361,-0.01968454,0.0374021516,0.0402871332,0.0494629014,0.0380511269,0.03575756,0.0125948927,0.0321590515,-0.025300074,0.05492752,0.05716666,0.0476179959,0.0053139095,0.0475605949,0.009000423,TNF-α antagonist
-0.0405102156,0.0293163158,0.006596381,0.0479257718,-0.02779687,-0.105745624,-0.0070038263,0.003989313,-0.0747855032,-0.09874522,0.0843640287,0.0361970009,0.0577855435,0.002420631,0.008549136,0.04450226,0.0487289577,-0.0421027256,-0.0454948021,0.0144424164,0.0042631864,-0.01118005,0.067353887,0.000933747,0.001563422,0.01612275,-0.04818421,0.007496875,-0.027731884,-0.0709132539,0.0046589339,0.0118595532,0.0006353087,0.0152282488,-0.0184872465,0.0014706472,0.0738928874,0.01600396,-0.03760653,-0.0170005472,-0.0943757778,-0.1755241729,-0.1265708,-0.07293484,-0.4463023,-0.187111432,-0.3253842899,-0.0343139777,-0.002750778,-0.2854442,-0.01697436,0.0105341675,0.02451461,0.0218789847,-0.0571907149,0.02919837,-0.0265051175,-0.0086098983,0.0068998774,-0.0284002,-0.0403193143,-0.01551897,-0.02972614,-0.0670989727,-0.001516577,-0.0558703792,0.06894658,-0.0691660256,-0.0237849715,0.002788138,-0.0428229116,0.0362233744,-0.0037336997,0.0013448158,0.03447156,0.0145843477,0.0166198282,-0.016008941,-0.04030172,0.03736958,-0.0416472114,-0.0341430121,-0.0477117305,0.001827141,Vitamin D receptor agonist
-0.0063620321,0.0090980212,0.02332011,0.0292812239,-0.01036762,-0.0144955041,0.0241132827,0.0001513977,0.0218550367,-0.01418001,0.0287047752,0.034187548,0.0489737671,0.008947484,0.01260163,0.04010795,0.0333716064,0.0008265058,0.0185126843,-0.0080872282,-0.0346736514,0.009963803,0.016030177,0.0290094,-0.001061124,0.005813195,-0.0001661755,-0.002299352,0.0151304063,-0.0062067922,0.0051540532,0.0180487631,0.01978219,0.0031763555,0.0127356325,0.0099560206,0.0273100062,0.01450594,0.031567725,0.0061786276,0.0037324842,-0.071362545,-0.04318097,-0.02671262,-0.228731,-0.089551325,-0.147095706,0.0078618926,-0.005852477,-0.1298604,0.006645668,0.0062214086,0.0233137936,0.0122091597,-0.0294769768,0.01630959,-0.0214906658,0.0135658262,-0.0072198731,0.005761595,0.0171456604,-0.009025352,-0.0163258,0.0084971032,0.01600144,-0.0096457352,0.01771688,-0.0066701176,0.0018036926,0.004502079,0.0141336006,0.0507838827,0.014185924,-0.0053667479,0.03437824,0.0130601239,0.0147601042,-0.0141753343,0.04076746,-0.0119093,-0.0189459321,-0.0318306234,-0.0428043961,-0.005130494,Vitamin D receptor agonist
-0.0670431176,-0.0105262982,0.001228302,0.0516615622,-0.01527644,-0.1355431475,-0.0323337283,0.0008572235,-0.0806943628,-0.1333902,0.1204822593,0.0186696957,0.0727108262,0.001195755,-0.005883594,0.05098973,0.0219215519,-0.1272959932,-0.1026294046,-0.0052187755,0.053609908,0.007046111,0.072515454,0.002688214,-0.008149189,0.03490324,-0.09950193,0.001714658,-0.0693155042,-0.180614576,-0.0196521701,-0.0128820025,-0.001617697,-0.0055374839,-0.0445916887,-0.0448524782,0.0311306287,-0.01587773,-0.017260583,-0.0088172938,-0.0307083021,-0.3421268975,-0.2179908,-0.1040191,-0.4907392,-0.246400802,-0.3283558627,-0.1262814795,0.001547294,-0.2865319,-0.03358183,-0.0071233434,-0.0489698075,0.0481880829,-0.0886028883,0.007237676,-0.0662046661,-0.0019456761,0.0027909158,-0.0233237,-0.0718748586,-0.059713,-0.03843093,-0.1320599977,-0.04067331,-0.092279838,0.05704427,-0.121446957,-0.0535169802,-0.01691201,-0.0175593822,-0.0084687168,0.0320237143,0.0375011271,0.005633342,0.0120930489,0.020536301,-0.0161170417,-0.005431373,0.0531927,-0.0672952859,-0.0193279888,-0.1234520289,-0.004440042,Vitamin D receptor agonist
-0.0159162862,0.0349462819,0.01765789,0.0212290139,-0.02422761,-0.036678755,0.0126586983,-0.0004747216,-0.0286433407,-0.02394442,0.0298618385,0.0322311069,0.048688476,0.005971127,0.009980976,0.02380608,0.0439121062,-0.0139581527,-0.0057524439,0.0117198641,0.0017329576,-0.006622899,0.030022903,0.01230155,0.008608891,0.007364343,-0.01645158,0.004947685,-0.0060809456,-0.0292315428,0.002675307,0.0142253758,0.008884736,0.0204494991,-0.0024696677,0.0095177157,0.0273071146,0.01001874,-0.021090603,-0.0037832074,-0.0900565005,-0.1312525718,-0.0897648,-0.05025836,-0.3800359,-0.126371154,-0.2570073519,0.0097200046,0.005772615,-0.2564672,-0.002989254,0.0065934041,0.0160666298,0.0099886887,-0.0520473221,0.01177173,-0.0418335363,-0.0049744039,-0.0081421562,-0.0001117671,0.0054634768,-0.009224737,-0.01577044,-0.028070026,0.01137446,-0.0297870081,0.04287341,-0.043521201,-0.0046488923,-0.0009514509,-0.0208796926,0.047096703,0.0281343271,0.0071070385,0.01680695,0.020199372,0.0185701634,-0.0309633423,0.02061226,0.009492944,-0.0401494706,-0.0143152363,-0.0355458235,-0.004095227,Vitamin D receptor agonist
-0.0883162923,0.0355214331,0.007393577,0.0303022619,0.00558049,-0.0706936642,0.0350158621,-0.002129765,-0.0411123044,-0.1212774,0.0540773476,0.0400296183,0.0282758127,-0.001874149,0.01078005,-0.02110941,0.0326362199,-0.0119165522,-0.0515309593,0.0020275833,0.0020074161,0.001216953,0.094599586,0.005882127,0.01428656,0.02325591,-0.004942206,0.005626966,0.0108003125,-0.045137299,0.0143273381,0.0054785473,0.006498321,-0.0069112144,-0.0050834404,-0.0177805843,0.050670134,0.004658567,0.006809266,-0.0058604353,0.0234604479,-0.2060766142,-0.1667977,-0.0678956,-0.3862989,-0.193428235,-0.318617669,-0.0489696931,0.0001734026,-0.2460371,-0.007743147,0.0089191267,-0.0132916894,-0.0033586879,-0.0029877221,0.0136971,-0.0105639062,0.0054625204,0.0122642572,0.005476062,-0.0161963733,0.01319419,-0.01659199,-0.0252337088,-0.01146156,-0.0509136547,0.03419323,-0.0393800588,-0.0106186374,-0.001953368,0.0309303989,0.0047967417,0.0195617849,0.0233912293,0.02038483,0.0077346951,0.0168813696,-0.007362727,0.01593742,0.02567429,-0.0026331201,0.0048077011,-0.0276687528,0.01020812,Vitamin D receptor agonist
-0.1032273055,-0.0076622347,0.002375198,0.0379139726,0.0117117,-0.0660839964,-0.0254192674,0.001726729,-0.0549152314,-0.1359367,0.072747828,0.0264609469,0.0152697053,-0.005839121,0.00898891,-0.02220788,0.0249401674,-0.0454909141,-0.052803582,-0.025527474,-0.0005129352,0.007381417,0.135521658,0.0009412604,0.01638391,0.03302181,-0.02636009,0.00361722,-0.0171242037,-0.0867425891,0.0092719906,-0.0362533002,0.02261793,-0.0253957778,-0.0391098074,-0.0373652857,0.0317178299,0.002318124,-0.035513645,-0.0108197357,-0.0280206228,-0.3440714925,-0.2631162,-0.1084332,-0.3828522,-0.220610521,-0.2639990158,-0.2216782647,-0.02276276,-0.2769942,-0.03172257,0.0149314072,-0.0415922663,-0.0024285366,0.0069797846,0.008732982,-0.0340103516,0.0310413576,-0.001183895,-0.003522703,-0.031522868,0.01292973,-0.01840338,-0.0308624865,-0.02353192,-0.0731597284,0.01011856,-0.0648771157,-0.0268920203,-0.001592703,0.0327216494,0.0117307208,0.0245333728,0.019913081,0.05363994,0.0186872403,0.0264203015,-0.0055861722,0.01288917,0.02487912,0.0017904272,-0.0016025931,-0.0112505651,0.0110834,Vitamin D receptor agonist
-0.0591343218,0.052195438,0.0007265149,-0.0121503702,-0.001497388,-0.0283452869,0.0412699229,0.0025603,-0.0298230367,-0.05863771,0.0278854848,-0.0121915655,0.0160440713,0.006833674,0.0035111,-0.01578712,-0.0013363001,-0.0057910104,-0.0420288737,0.0062846427,0.0004748369,-0.01747006,0.031173728,0.01607,0.0145138,0.01814184,0.01312932,-0.01006159,-0.0048331674,-0.0186926438,0.0122476221,0.0105271867,0.01945887,-0.008431527,0.0169958613,0.0107892411,0.0320017885,0.01457842,-0.005449719,-0.0034629558,0.0193327233,-0.0885935737,-0.09201314,-0.03531003,-0.3002309,-0.114534813,-0.229153307,-0.011772487,-0.004548194,-0.2131485,-0.005136245,0.0104305589,0.007478095,-0.0044512029,0.006136094,0.01794198,0.0102691436,0.0068068056,0.0173163719,0.004462503,-0.0022854548,0.01147854,-0.0106955,0.0060032721,0.001662447,-0.0160444252,0.01090402,-0.015789377,-0.002848791,-0.002651111,0.0127073877,0.0008592071,0.0223591477,0.0109125833,0.01777745,0.0055565798,0.0143081196,0.007252893,0.02808389,0.01979559,-0.0165473603,-0.0046917645,-0.027402672,0.001735208,mTOR inhibitor
0.0408244432,-0.1720667097,-0.04229115,-0.3366386792,-0.1006663,-0.103362806,-0.2323454525,0.00192088,-0.1525857271,-0.1450498,-0.5040774488,-0.4152109893,-0.2393012828,-0.1401042,-0.1962596,-0.08120956,-0.5185885581,-0.4119787029,-0.6946511751,-1.1340602464,-0.526697292,-0.191137,-0.236103815,-0.07801627,-0.0981145,-0.1526153,-0.5572246,0.0008473416,-0.1806540462,-0.1279065782,-0.5965889451,-0.4337464182,-0.1822612,-0.3100723294,-0.6634704087,-0.126816254,-0.3911377371,-0.3624621,-0.136877509,-0.1811356857,-0.2255468758,-0.5783813531,-0.6259939,-0.4850064,-0.6729298,-0.405748549,-0.3258382827,-0.2927167092,-0.1871159,-1.047476,-0.1716409,-0.5940839098,-0.4002659916,0.1123621791,-0.2369922669,-0.1320893,-0.5052025024,-0.3366907744,-0.1692630236,-0.1783663,-0.7026216322,-0.9137925,-0.2361263,-0.1957826061,-0.2816322,-0.4799779366,-0.2329804,-0.2778508128,-0.1407980544,-0.1509186,-0.3591738247,-0.5200450503,0.2935456064,-0.1823746365,-0.1161009,-0.130975399,-0.3841664987,-0.607151662,-0.296068,-0.1818057,-0.3423597923,-0.4665797989,-0.1203646659,-0.025925,mTOR inhibitor
0.0491525613,-0.0161636996,-0.0172963,-0.1058938768,-0.02645979,-0.1219693908,-0.156639159,0.002798573,-0.1021588701,-0.04468938,-0.1776336624,-0.1137102035,-0.1337205291,-0.009473902,-0.07659614,-0.009309016,-0.0912646613,-0.0834338559,-0.2451028686,-0.3655772736,-0.0263583505,-0.01786723,-0.014133947,-0.01597943,-0.000884968,-0.006477006,-0.1106962,0.006897516,-0.0395115747,-0.0053500717,-0.0588183311,-0.1458792935,-0.0270518,-0.1598370667,-0.1173512773,-0.0146186122,-0.0488550643,-0.003697002,-0.058788406,-0.0168705845,-0.0166581263,-0.1354459908,-0.1808154,-0.2022392,-0.3032354,-0.185736051,-0.0718753016,-0.0106015666,-0.1430984,-0.9682866,-0.005632032,-0.1027690371,-0.1378753509,0.0429831031,-0.112279621,-0.02698685,-0.2319611485,-0.0179880807,-0.0006629775,-0.008106865,-0.2851106636,-0.1961404,-0.02602232,-0.0809045658,0.03865003,-0.3024685939,0.02025181,0.0146166947,-0.008059368,-0.07631809,-0.1909943539,-0.3103076702,0.1539367845,-0.1579169593,-0.003796456,-0.0359553663,-0.183410694,-0.3726901853,-0.2358546,-0.08603983,-0.2770759109,-0.2672146647,-0.1025355145,-0.010602,mTOR inhibitor
0.0135454647,-0.0004483993,-0.02120743,-0.1261745178,-0.01035892,-0.0490928567,-0.0972535933,-0.004812315,-0.2299194721,0.004277581,-0.4512931981,-0.2889772024,-0.3429765293,-0.04174338,-0.1344282,-0.000587692,-0.3007775921,-0.1617996066,-0.6031376852,-0.6000273719,-0.0655165026,-0.05976954,-0.209,-0.01333333,-0.03933333,-0.047,-0.1443333,0.0085,-0.03,-0.017,-0.1776048831,-0.365578519,-0.1179024,-0.2536018863,-0.4041583511,0.0502276713,-0.056296182,-0.1968864,-0.004478354,-0.1110630276,-0.013002121,-0.1938550928,-0.3580713,-0.2241146,-0.6217439,-0.244127677,-0.068213896,-0.0706461089,-0.1057535,-0.5759031,-0.1179651,-0.2300792672,-0.3992303659,0.094988836,-0.1527612524,-0.0373526,-0.5223297339,-0.0550013862,-0.097198437,-0.3241057,-0.7787343921,-0.2559082,-0.1773766,-0.29375,0.03741183,-0.3441222397,-0.187072,-0.0118434008,-0.0156300259,-0.1415372,-0.1719248354,-0.4201358083,0.144095671,-0.2363556732,-0.01904588,-0.0524870528,-0.0677647347,-0.1744343557,-0.380443,-0.04867083,-0.1961632508,-0.2409865299,-0.0905359883,-0.005722745,mTOR inhibitor
-0.0225363657,-0.073604673,-0.01525824,-0.1717621297,-0.05023433,-0.0564059502,-0.1422159559,-0.00300175,-0.0597978168,0.0003146262,-0.2233728528,-0.0327381629,-0.0506246674,-0.01789187,-0.09726108,-0.003754731,-0.0861225009,-0.0612664781,-0.2093666557,-0.424927827,-0.0883572576,-0.07877117,-0.055300436,-0.03729324,0.001810158,-0.04401797,-0.1598931,0.005990255,0.0180962773,-0.0107380878,-0.0863293819,-0.192748607,-0.1656074,-0.2398052835,-0.1272311196,-0.081859849,-0.1302990263,-0.1305833,-0.081445563,-0.0732671423,-0.5282705691,-0.0965112284,-0.174444,-0.171409,-0.4034502,-0.286478172,-0.217544309,-0.0167397224,-0.3193368,-0.9957256,-0.05408647,-0.0470161652,-0.2446127709,0.0484424051,-0.2677633131,-0.0116275,-0.1770261026,0.0057327334,0.05033787,-0.01370092,-0.6770108136,-0.561629,-0.08940619,-0.1095418033,0.02534537,-0.1095707796,-0.06952948,0.0023842029,-0.0347125534,-0.06596223,-0.1500737655,-0.324278447,0.119391967,-0.13543287,-0.04646548,-0.1082467278,-0.0304218136,-0.4671285137,-0.2738524,-0.1533666,-0.2055036784,-0.5024883973,-0.0881241757,-0.01121834,mTOR inhibitor
0.0034426124,-0.2058756222,-0.02922092,-0.2553008031,-0.1179891,-0.0687613425,-0.2036643998,0.005039624,-0.0801401445,0.0006916597,-0.5953784584,-0.1916007726,-0.2317365388,-0.1737114,-0.2505622,-0.06520218,-0.2209661177,-0.1834550484,-0.4929767011,-1.2377693341,-0.2192432786,-0.1533137,-0.357063228,-0.07767922,-0.09965438,-0.1268522,-0.3642589,0.006616852,-0.0789300861,-0.0442013182,-0.3070852768,-0.420458762,-0.3756421,-0.3049758151,-0.4397105581,-0.2169215509,-0.259574145,-0.2649646,-0.198535415,-0.1362349994,-0.9634011103,-0.2998950265,-0.5109092,-0.4058254,-0.6064807,-0.338492934,-0.3561567126,-0.1305985898,-0.3618567,-1.019206,-0.1462095,-0.1958518002,-0.5325700229,0.1555886148,-0.4135893359,-0.1195237,-0.4337655009,-0.1881168187,-0.0203725556,-0.1060478,-0.8848850034,-1.310401,-0.2094111,-0.2080993187,-0.0622986,-0.2596646139,-0.3228485,-0.1044827718,-0.1159489718,-0.1249626,-0.2960348262,-0.5245420505,0.1600853618,-0.3331561167,-0.2291937,-0.3529973715,-0.0961590358,-0.7054039145,-0.447493,-0.2678778,-0.4088239547,-0.6874388117,-0.2177580335,-0.08110428,mTOR inhibitor
0.0078608132,-0.0988011926,-0.0005450756,-0.1195081534,0.001841607,0.1270026074,0.0185414374,-0.05844388,-0.052596169,0.05636041,-0.1864863354,-0.3020673037,-0.129477175,0.008740486,-0.0645167,0.032531,-0.0401301471,-0.0132106395,-0.1265451374,0.008378428,0.0447482324,-0.0647673,-0.017484979,0.05693963,-0.1299656,0.02588945,0.05785155,-0.01808915,-0.022133451,0.0555603504,0.0010333887,-0.0224965316,0.00868484,-0.1297720868,0.0641318024,0.070738347,0.2272696579,-0.09234347,0.133426007,0.0168312505,-0.5524475982,0.0111570267,-0.09425063,-0.07739868,-0.04967215,-0.105476859,0.0511326164,-0.022654385,-0.009455332,0.02490063,-0.01699602,0.0400875114,0.0191161911,0.0478207383,-0.0341400779,0.01596478,0.0303334279,0.0450609573,0.1094838122,-0.03401752,-0.1302068685,-0.04042034,-0.01739755,-0.0907370709,-0.1910546,-0.0864988918,0.2720541,0.0142712288,-0.0261460161,0.04341266,-0.0063320762,0.0008875409,0.0519133489,0.032645858,-0.04700274,0.0166991857,-0.0051507079,-0.0918375133,-0.05257966,0.07770531,0.0091130949,-0.0784424291,0.0066003471,-0.01131614,mTOR inhibitor
-0.0056011847,-0.0012564157,-0.003596728,-0.0298621468,0.005623171,0.0644912082,0.0121939173,-0.00644876,0.0211154578,0.02150262,-0.0654609546,-0.1545356819,-0.0512130314,0.00775865,-0.09140136,0.0358627,-0.0223275045,-0.0339321579,-0.0505837109,0.036053459,0.0277050618,-0.07146871,-0.007006113,0.03916214,-0.003881229,0.003879778,0.0542898,9.19646e-05,0.0085852581,0.0250121385,-0.0272638223,0.0052181459,-0.03387102,-0.1250905297,-0.011131145,0.0430729235,0.1244553424,-0.1448667,0.167014795,0.0075832547,-0.4127885881,0.0029618326,-0.01366701,-0.05186968,-0.1835275,-0.028424955,0.0437543414,0.0179108525,0.009665621,0.0961287,-0.01327417,0.008399301,0.0360500525,0.0157300861,-0.0507189714,0.02416456,-0.0217491728,-0.0050915497,0.0842543427,-0.05060922,-0.1100767469,-0.006771282,-0.01547839,-0.0164025645,-0.2145349,-0.0363346829,0.1271028,-0.0362958985,-0.0435398439,0.02935946,-0.040126287,0.0053498651,0.0498976979,-0.0991299104,-0.0197428,-0.0061544971,-0.0082888279,-0.0595580472,-0.06367313,0.07933542,-0.0141225088,-0.0476691509,0.0066003471,-0.004830666,mTOR inhibitor
0.0506119635,0.0251223443,0.01069954,-0.0217770809,0.01525501,0.0621500466,0.0478177096,0.0003805929,-0.0066029225,-0.02339343,-0.0697549829,-0.082710136,-0.0328187838,-0.006076812,-0.05845027,0.02678785,-0.0349771893,-0.0242642445,-0.0521462602,0.0500032941,0.0112507365,-0.06493785,-0.059137258,0.01643346,-0.001805131,0.01300343,0.04873908,-0.003365892,-0.000804793,0.0150857895,-0.008113082,0.0093822198,-0.05689009,-0.130938668,-0.0042165495,0.0095503225,0.0316927311,-0.08132757,0.16169843,0.0298078758,-0.567044299,-0.0009199873,0.02848105,-0.02052056,-0.1243152,-0.03710897,0.0149416473,-0.0140735104,-0.01023674,0.01036967,0.02899864,0.0078447677,0.0298453623,0.0264845677,-0.0143548928,0.02200936,-0.0306867863,-0.0482285713,0.0349151564,-0.009391239,-0.0432380289,-0.004620979,0.02597176,-0.0192298301,-0.04165974,-0.013434303,0.08917406,-0.0411293655,-0.004074241,-0.0001818039,-0.0266100052,-0.0077512273,0.0360818397,-0.0291311442,-0.02624109,0.0045833701,0.004968702,-0.074281304,-0.02333565,0.07243006,-0.0287503896,-0.0581432885,-0.0221713954,0.007626221,mTOR inhibitor
